policy,previous_policy,perturbation_rate,sample,objective,access_cost,hit_ratio,local_hit_ratio,cooperative_hit_ratio,origin_miss_ratio,replication_cost,redundancy_cost,redundancy_ratio,relocation_cost,selected_policy
diversified_popularity,,0.1,11,2.756575012265744,2.5688782073013865,0.9871648588656065,0.10266069621395539,0.884504162651651,0.012835141572663012,5.0,0.004872044720242063,0.0025379354562940783,0.0,
topology_greedy,,0.1,0,4.166813630608864,4.09202626259569,0.9402309491997585,0.11546910787001252,0.824761841329746,0.05976905069676124,2.7222222222222223,0.001130162420485001,0.0005605201627109959,0.0,
topology_greedy,,0.1,1,4.7197412036929,4.6522833853432415,0.9234654773026705,0.10362838504507262,0.8198370922575978,0.07653452291646425,2.588235294117647,0.0008718395815170008,0.00045111983865831623,0.0,
topology_greedy,,0.1,2,4.769254399755023,4.695360182957581,0.9213842628394358,0.1159433226308061,0.8054409402086296,0.07861573602228115,2.6666666666666665,0.0011422713035616264,0.0005363261469419932,0.0,
topology_greedy,,0.1,3,4.558654482093344,4.482995274498652,0.927840474449719,0.11565356820614801,0.8121869062435709,0.07215952371350592,2.7222222222222223,0.001178597952791501,0.0006029071688140071,0.0,
topology_greedy,,0.1,4,3.3400188183346358,3.2701110497851014,0.9657905033519981,0.10448254389982474,0.8613079594521734,0.034209496108815074,2.6315789473684212,0.0009597883112314352,0.0004395735261152207,0.0,
topology_greedy,,0.1,5,2.6684112644508358,2.597754631587072,0.9867462183005715,0.10726984163844272,0.8794763766621289,0.01325378135630959,2.789473684210526,0.0008259532877529481,0.0003940800420352043,0.0,
topology_greedy,,0.1,6,4.167567048248413,4.092271107146021,0.9402309491997585,0.11546910787001252,0.824761841329746,0.05976905069676124,2.7222222222222223,0.001158416480997126,0.0005700416309149267,0.0,
topology_greedy,,0.1,7,3.7489192292931954,3.6712770710058757,0.9530278535740864,0.11368756177317765,0.8393402918009087,0.046972146438848644,2.7777777777777777,0.0012270334850980013,0.0006198818961860948,0.0,
topology_greedy,,0.1,8,5.813040211425357,5.734060263735732,0.8895540723654752,0.11685348110687402,0.7727005912586011,0.11044592728527884,2.6666666666666665,0.0014248119086828766,0.0006783660793899699,0.0,
topology_greedy,,0.1,9,4.637245214979323,4.5608730933320585,0.9260723665082717,0.11094170441741452,0.8151306620908573,0.07392763316302615,2.764705882352941,0.0011710002222336188,0.0006294336016466347,0.0,
topology_greedy,,0.1,10,3.439263433779547,3.367403509338977,0.9633953369533023,0.11240636448686321,0.850988972466439,0.03660466239994599,2.6666666666666665,0.001029255061513126,0.0005268246727489089,0.0,
topology_greedy,,0.1,11,6.008667691655903,5.934186949053718,0.8843358982737888,0.11130369547754526,0.7730322027962435,0.11566410216448061,2.6470588235294117,0.0011966425628664717,0.0006233525682125808,0.0,
hybrid_dqn,,0.1,0,4.220088338223427,4.063194993265565,0.9402309491997585,0.12379180704657403,0.8164391421531845,0.05976905069676124,3.5,0.004827408053214505,0.00239422183786554,0.0,
hybrid_dqn,,0.1,1,4.77476337117341,4.628646134392036,0.9234654773026705,0.11111978841397692,0.8123456888886935,0.07653452291646425,3.2941176470588234,0.004457493546677607,0.0023064607437285486,0.0,
hybrid_dqn,,0.1,2,3.9333997616842282,3.8170595505053075,0.947524190065451,0.12377667590044439,0.8237475141650066,0.052475808796265885,3.2777777777777777,0.0028213697568536277,0.0013247066314927675,0.0,
hybrid_dqn,,0.1,3,3.696965185437461,3.548085014944387,0.9559446090004511,0.12230383762572375,0.8336407713747273,0.044055389162773885,3.4444444444444446,0.004443960089121379,0.0022732903865213074,0.0,
hybrid_dqn,,0.1,4,3.383961677846675,3.2408808720833564,0.9657905033519981,0.11236720627761985,0.8534232970743784,0.034209496108815074,3.3684210526315788,0.004206243595038162,0.0019264178435328396,0.0,
hybrid_dqn,,0.1,5,2.7141822220103187,2.572801962293896,0.9867462183005715,0.11436312851545058,0.872383089785121,0.01325378135630959,3.4210526315789473,0.00405328928249132,0.0019339113173949842,0.0,
hybrid_dqn,,0.1,6,4.218920155411305,4.063189263228799,0.9402309491997585,0.12379180704657403,0.8164391421531845,0.05976905069676124,3.5,0.004762827343472505,0.0023437251724028347,0.0,
hybrid_dqn,,0.1,7,3.2574561822374624,3.110298379273208,0.9694105198787939,0.12162129213619563,0.8477892277425982,0.030589480134141114,3.5,0.004286544609125254,0.0021655084662816865,0.0,
hybrid_dqn,,0.1,8,4.428515518262227,4.294166007461103,0.932890963443141,0.12517618028343552,0.8077147831597055,0.06710903620761302,3.4444444444444446,0.0036367012173463783,0.0017314669618423875,0.0,
hybrid_dqn,,0.1,9,3.6295658336700583,3.4877113795954906,0.9584694980534122,0.11727674710838233,0.8411927509450299,0.041530501617885685,3.411764705882353,0.004089953330940047,0.002198423199911786,0.0,
hybrid_dqn,,0.1,10,3.4810567106506007,3.3383520705266054,0.9633953369533023,0.12072906366342472,0.8426662732898775,0.03660466239994599,3.4444444444444446,0.004100875068617004,0.002099034774560359,0.0,
hybrid_dqn,,0.1,11,5.194523421689461,5.051745843352111,0.9105714286732323,0.11970411586191725,0.7908673128113151,0.08942857176503714,3.411764705882353,0.004141238012205754,0.002157245137849967,0.0,
online_dqn,online_dqn,0.1,0,3.2784395353792273,3.126880879949604,0.9687029721422328,0.12544543096899158,0.8432575411732413,0.03129702775428692,3.5555555555555554,0.003358196906584003,0.001665545626341245,0.5,
online_dqn,online_dqn,0.1,1,3.505194989112181,3.3862114514948676,0.9612299202640048,0.11391367990633144,0.8473162403576734,0.03877007995512994,3.411764705882353,0.0017735952271056635,0.0009177192796235356,0.47058823529411764,
online_dqn,online_dqn,0.1,2,3.627325400664504,3.4796813049558923,0.9574511116499909,0.12661061115148994,0.830840500498501,0.04254888721172594,3.5,0.0033259065517130034,0.0015615998059371108,0.4444444444444444,
online_dqn,online_dqn,0.1,3,3.1087519159421073,2.9666808125806816,0.973209683628132,0.12628355433440042,0.8469261292937316,0.026790314535092976,3.5555555555555554,0.0029545674706965026,0.0015113974231912779,0.4444444444444444,
online_dqn,online_dqn,0.1,4,2.4496980587842034,2.3099990728712956,0.9939683423206014,0.11485239914863517,0.8791159431719663,0.00603165714021184,3.473684210526316,0.002848774071184937,0.0013047102667563325,0.47368421052631576,
online_dqn,online_dqn,0.1,5,2.266531386405602,2.1262817649675254,0.9999999996568811,0.11694229352533032,0.8830577061315509,0.0,3.5789473684210527,0.0028793649336943056,0.0013738068132060596,0.42105263157894735,
online_dqn,online_dqn,0.1,6,3.277413878822632,3.127017676168365,0.9687029721422328,0.12544543096899158,0.8432575411732413,0.03129702775428692,3.5555555555555554,0.0032936161968420033,0.001620745542949757,0.5,
online_dqn,online_dqn,0.1,7,3.557865908510072,3.4231880047999104,0.9596187258268603,0.12240807546509637,0.8372106503617639,0.040381274186074734,3.4444444444444446,0.0029142045271077525,0.001472219503441975,0.3333333333333333,
online_dqn,online_dqn,0.1,8,3.959615641781246,3.8154501860028867,0.9473838567500934,0.12680606352579263,0.8205777932243008,0.052616142900660634,3.4444444444444446,0.0033178339629952535,0.0015796513236786267,0.3888888888888889,
online_dqn,online_dqn,0.1,9,4.006487123713437,3.868000021810775,0.9464108176145922,0.12003310569835936,0.8263777119162328,0.05358918205670574,3.4705882352941178,0.003183923961912577,0.0017114161796596456,0.29411764705882354,
online_dqn,online_dqn,0.1,10,2.5209830008043017,2.376783640153328,0.9926643593288544,0.12238268758584228,0.8702816717430122,0.007335640024393797,3.5,0.003011075591720753,0.0015412204151791613,0.5,
online_dqn,online_dqn,0.1,11,3.8471662547899723,3.708027837435237,0.9518491942161584,0.1205623177537585,0.8312868764624,0.04815080622211099,3.411764705882353,0.0028933107680735766,0.0015071774595711328,0.47058823529411764,
adaptive_tacc,online_dqn,0.1,0,3.2784395353792273,3.126880879949604,0.9687029721422328,0.12544543096899158,0.8432575411732413,0.03129702775428692,3.5555555555555554,0.003358196906584003,0.001665545626341245,0.5,online_dqn
adaptive_tacc,online_dqn,0.1,1,3.505194989112181,3.3862114514948676,0.9612299202640048,0.11391367990633144,0.8473162403576734,0.03877007995512994,3.411764705882353,0.0017735952271056635,0.0009177192796235356,0.47058823529411764,online_dqn
adaptive_tacc,online_dqn,0.1,2,3.627325400664504,3.4796813049558923,0.9574511116499909,0.12661061115148994,0.830840500498501,0.04254888721172594,3.5,0.0033259065517130034,0.0015615998059371108,0.4444444444444444,online_dqn
adaptive_tacc,online_dqn,0.1,3,3.1087519159421073,2.9666808125806816,0.973209683628132,0.12628355433440042,0.8469261292937316,0.026790314535092976,3.5555555555555554,0.0029545674706965026,0.0015113974231912779,0.4444444444444444,online_dqn
adaptive_tacc,online_dqn,0.1,4,2.4496980587842034,2.3099990728712956,0.9939683423206014,0.11485239914863517,0.8791159431719663,0.00603165714021184,3.473684210526316,0.002848774071184937,0.0013047102667563325,0.47368421052631576,online_dqn
adaptive_tacc,online_dqn,0.1,5,2.266531386405602,2.1262817649675254,0.9999999996568811,0.11694229352533032,0.8830577061315509,0.0,3.5789473684210527,0.0028793649336943056,0.0013738068132060596,0.42105263157894735,online_dqn
adaptive_tacc,online_dqn,0.1,6,3.277413878822632,3.127017676168365,0.9687029721422328,0.12544543096899158,0.8432575411732413,0.03129702775428692,3.5555555555555554,0.0032936161968420033,0.001620745542949757,0.5,online_dqn
adaptive_tacc,online_dqn,0.1,7,3.557865908510072,3.4231880047999104,0.9596187258268603,0.12240807546509637,0.8372106503617639,0.040381274186074734,3.4444444444444446,0.0029142045271077525,0.001472219503441975,0.3333333333333333,online_dqn
adaptive_tacc,online_dqn,0.1,8,3.959615641781246,3.8154501860028867,0.9473838567500934,0.12680606352579263,0.8205777932243008,0.052616142900660634,3.4444444444444446,0.0033178339629952535,0.0015796513236786267,0.3888888888888889,online_dqn
adaptive_tacc,online_dqn,0.1,9,4.006487123713437,3.868000021810775,0.9464108176145922,0.12003310569835936,0.8263777119162328,0.05358918205670574,3.4705882352941178,0.003183923961912577,0.0017114161796596456,0.29411764705882354,online_dqn
adaptive_tacc,online_dqn,0.1,10,2.5209830008043017,2.376783640153328,0.9926643593288544,0.12238268758584228,0.8702816717430122,0.007335640024393797,3.5,0.003011075591720753,0.0015412204151791613,0.5,online_dqn
adaptive_tacc,online_dqn,0.1,11,3.8471662547899723,3.708027837435237,0.9518491942161584,0.1205623177537585,0.8312868764624,0.04815080622211099,3.411764705882353,0.0028933107680735766,0.0015071774595711328,0.47058823529411764,online_dqn
keep_current,online_dqn,0.15,0,2.4494386399607038,2.3394730546810267,0.9924172507353911,0.12390553184147728,0.8685117188939139,0.007582747941150477,3.526315789473684,0.0021910705272335153,0.0010465982816061721,0.0,
keep_current,online_dqn,0.15,1,2.7818726851126807,2.668897660752457,0.9843228199957487,0.11229076472056262,0.872032055275186,0.015677179264671662,3.5294117647058822,0.0023548216147836636,0.0012884910390242065,0.0,
keep_current,online_dqn,0.15,2,3.385358235010937,3.2533123181263104,0.9651164691119144,0.12276358046155009,0.8423528886503644,0.03488353086221549,3.5,0.0034469953824792536,0.0016718348681325555,0.0,
keep_current,online_dqn,0.15,3,5.291580574930875,5.163608473797484,0.9069721616494159,0.1372455866386493,0.7697265750107666,0.09302783735717336,3.6,0.003109561174077303,0.0018573809193167614,0.0,
keep_current,online_dqn,0.15,4,3.075876351794376,2.9676607168045472,0.9738562715420913,0.11119409557431936,0.862662175967772,0.026143727138535015,3.5,0.002123090832768252,0.0011270526929274224,0.0,
keep_current,online_dqn,0.15,5,4.784917967352904,4.652412710673073,0.9217125484719872,0.12672609241460175,0.7949864560573855,0.07828745193889036,3.7058823529411766,0.0032437560900558994,0.001738592633315007,0.0,
keep_current,online_dqn,0.15,6,4.057064960304341,3.925484993240503,0.943706006083327,0.12873407981048027,0.8149719262728468,0.05629399275251975,3.611111111111111,0.0032976524912008785,0.0016308166459071884,0.0,
keep_current,online_dqn,0.15,7,7.599496165236028,7.471067488420254,0.8367853650214294,0.11484735971316695,0.7219380053082625,0.16321463560542235,3.8461538461538463,0.0028614222162609256,0.0020776522529541617,0.0,
keep_current,online_dqn,0.15,8,3.1193727356706793,2.994498183699353,0.9732591134961694,0.1246437769021011,0.8486153365940683,0.02674088508097662,3.5555555555555554,0.0029868578255675027,0.0015315583813497575,0.0,
keep_current,online_dqn,0.15,9,5.67340239487216,5.556801323754959,0.8951045414931806,0.11388061884125429,0.7812239226519263,0.10489545646123588,3.7142857142857144,0.00235085315730477,0.001400014834594273,0.0,
keep_current,online_dqn,0.15,10,2.5219547776277667,2.394211006692145,0.9908061659355697,0.12596262011088824,0.8648435458246815,0.009193832863514361,3.5789473684210527,0.0031202679759555823,0.0015470015470015468,0.0,
keep_current,online_dqn,0.15,11,2.7264185425278455,2.6033390113837984,0.984892741130251,0.11758095370088187,0.8673117874293692,0.015107259154319763,3.611111111111111,0.0028254060512125025,0.001399686470230668,0.0,
random,,0.15,0,7.346053613333564,6.812772284466496,0.8557996549888661,0.12061857593883026,0.7351810790500358,0.1442003436876755,5.0,0.024071184937059308,0.011497968905254547,0.0,
random,,0.15,1,8.436093453020295,7.8915321934685245,0.8228488419314518,0.12912915381329024,0.6937196881181615,0.17715115732896855,5.0,0.024697847752876218,0.013513955924720312,0.0,
random,,0.15,2,6.890041092749104,6.338064923030998,0.8715463164262474,0.1109082147013396,0.7606381017249078,0.12845368354788256,5.0,0.025109787206561405,0.012178553530038208,0.0,
random,,0.15,3,9.714483284414964,9.23383812312464,0.784681255556643,0.08945182388027509,0.695229431676368,0.21531874344994625,5.0,0.02114695340501792,0.012631347498032679,0.0,
random,,0.15,4,7.240432439117577,6.781815757920251,0.8569434431847185,0.126370305273061,0.7305731379116575,0.14305655549590787,5.0,0.019923148955407022,0.010576296753402582,0.0,
random,,0.15,5,6.974908525037812,6.478195873106944,0.8676663721254205,0.10587805213735384,0.7617883199880666,0.1323336282854571,5.0,0.02203959177393713,0.011812809235843868,0.0,
random,,0.15,6,7.461641220428493,6.927392455534568,0.8527240372107675,0.11676809445230497,0.7359559427584625,0.1472759616250793,5.0,0.0241249313829959,0.0119307112516368,0.0,
random,,0.15,7,8.615148632202109,8.275526876451321,0.8140889962848562,0.08192571979732467,0.7321632764875315,0.18591100434199548,5.0,0.013312319763932667,0.009665952473704715,0.0,
random,,0.15,8,7.0926316058194425,6.603064619478263,0.8628603341575298,0.12091709249135521,0.7419432416661746,0.13713966441961625,5.0,0.021642610352287775,0.011097589244320813,0.0,
random,,0.15,9,9.214435591895592,8.781797654418943,0.7979297527677512,0.10825269596119012,0.6896770568065611,0.20207024518666522,5.0,0.018479885415369296,0.011005414626909954,0.0,
random,,0.15,10,7.034661813337821,6.5171424263787054,0.8649670810095573,0.12076760713305128,0.7441994738765061,0.13503291778952667,5.0,0.02319552149772863,0.011500136500136498,0.0,
random,,0.15,11,7.242501521634065,6.739348368480912,0.8580436748452485,0.1224079166745974,0.7356357581706511,0.14195632543932232,5.0,0.0223973973973974,0.011095514604728542,0.0,
local_popularity,,0.15,0,16.200604517185198,13.437662288029049,0.6404299769844664,0.4586622157183133,0.1817677612661531,0.35957002169207525,5.0,0.14794123495311945,0.07066638903501078,0.0,
local_popularity,,0.15,1,16.211548435792956,13.70811749061628,0.6328931736814625,0.4490697628215832,0.18382341085987933,0.3671068255789578,5.0,0.1335239413987043,0.07306048190967934,0.0,
local_popularity,,0.15,2,16.076308403477242,13.373213372962853,0.6422702375178536,0.4620736565233933,0.18019658099446031,0.35772976245627636,5.0,0.14461639058413261,0.07014071603082128,0.0,
local_popularity,,0.15,3,17.515633391356346,15.062363992925656,0.5913055526092649,0.45079053156077864,0.14051502104848623,0.4086944463973244,5.0,0.13073718880170496,0.07809100587881314,0.0,
local_popularity,,0.15,4,16.114503699865708,13.61767138367855,0.6352345254789624,0.4525190797737903,0.1827154457051721,0.36476547320166397,5.0,0.13315735089928646,0.07068720216668382,0.0,
local_popularity,,0.15,5,15.795036971276211,13.384687722596793,0.641890363110339,0.4635453887064667,0.1783449744038722,0.3581096373005387,5.0,0.12835273603774555,0.06879466739967013,0.0,
local_popularity,,0.15,6,16.33786400961992,13.542063370270892,0.6375276803349456,0.45691553803367746,0.18061214230126804,0.3624723185009013,5.0,0.14976670218605706,0.07406542429178242,0.0,
local_popularity,,0.15,7,15.678646553715431,13.837515844842786,0.628976232587145,0.4480222359013099,0.18095399668583503,0.3710237680397068,5.0,0.09672948382625803,0.0702343851447864,0.0,
local_popularity,,0.15,8,16.999110490406288,14.279668467738455,0.6151676627082957,0.44977405874265564,0.16539360396564007,0.38483233586885035,5.0,0.1455245568148794,0.07462000794754618,0.0,
local_popularity,,0.15,9,16.26425819857314,14.05801831813971,0.6225093390925655,0.44053828210702967,0.18197105698553578,0.37749065886185107,5.0,0.11701332669074609,0.06968550660139444,0.0,
local_popularity,,0.15,10,16.43584765725655,13.652876060872389,0.6342799167001718,0.4532080672093128,0.181071849490859,0.36572008209891227,5.0,0.14905397757689778,0.07389965723299055,0.0,
local_popularity,,0.15,11,16.190516638997572,13.526291123159153,0.637767145720621,0.4584098635241389,0.17935728219648203,0.3622328545639498,5.0,0.1424569731021344,0.0705721918290303,0.0,
global_popularity,,0.15,0,24.318157902173848,20.292814902127965,0.43256426622208793,0.43256426622208793,0.0,0.5674357324544537,5.0,0.2180746111136602,0.10416666666666659,0.0,
global_popularity,,0.15,1,24.04684406873698,20.520129878265674,0.42587853223085403,0.42587853223085403,0.0,0.5741214670295662,5.0,0.19037301058173922,0.10416666666666659,0.0,
global_popularity,,0.15,2,24.17051578665026,20.204633775606958,0.43515783010257614,0.43515783010257614,0.0,0.5648421698715538,5.0,0.2147712228357389,0.10416666666666657,0.0,
global_popularity,,0.15,3,23.624745235239192,20.385686821987232,0.4298327395071586,0.4298327395071586,0.0,0.5701672594994307,5.0,0.17439213406955345,0.10416666666666669,0.0,
global_popularity,,0.15,4,24.11014379196073,20.47810368733998,0.4271145960729983,0.4271145960729983,0.0,0.572885402607628,5.0,0.1962244502567083,0.1041666666666666,0.0,
global_popularity,,0.15,5,23.732412629384722,20.13415630854776,0.4372306972303811,0.4372306972303811,0.0,0.5627693031804964,5.0,0.19434757337983138,0.10416666666666659,0.0,
global_popularity,,0.15,6,24.191715031962215,20.30030265184016,0.432344038453367,0.432344038453367,0.0,0.5676559603824798,5.0,0.21063402111789203,0.10416666666666659,0.0,
global_popularity,,0.15,7,23.436350002351915,20.75402822648175,0.41899917045464885,0.41899917045464885,0.0,0.5810008301722029,5.0,0.1434623208816757,0.10416666666666667,0.0,
global_popularity,,0.15,8,24.1341937268072,20.377553215327982,0.43007196279035675,0.43007196279035675,0.0,0.5699280357867893,5.0,0.20314669508217884,0.10416666666666656,0.0,
global_popularity,,0.15,9,24.184075499223752,20.935644810470485,0.4136575034686497,0.4136575034686497,0.0,0.5863424944857668,5.0,0.17491281604184825,0.10416666666666659,0.0,
global_popularity,,0.15,10,24.264914059102477,20.383080442803667,0.4299093975048316,0.4299093975048316,0.0,0.5700906012942525,5.0,0.2101018675721561,0.10416666666666659,0.0,
global_popularity,,0.15,11,24.10126132827952,20.216387745018842,0.4348121254394452,0.4348121254394452,0.0,0.5651878748451256,5.0,0.2102707546255932,0.10416666666666659,0.0,
diversified_popularity,,0.15,0,2.96074907995925,2.7448403019112533,0.9805258040095827,0.10760101327966702,0.8729247907299156,0.019474194666958954,5.0,0.00643937655822206,0.0030758665030101114,0.0,
diversified_popularity,,0.15,1,8.34550647298915,8.189888236156493,0.8145461173125488,0.09010606357718215,0.7244400537353667,0.18545388194787152,5.0,0.0030899020462587827,0.0016907060276125255,0.0,
diversified_popularity,,0.15,2,2.7605825253478127,2.549495632002855,0.987562695518136,0.10498483429869844,0.8825778612194376,0.012437304455993904,5.0,0.006171494074719881,0.0029932500156612148,0.0,
diversified_popularity,,0.15,3,11.192355333637119,10.99706326737731,0.7308672884168724,0.07713371589779854,0.6537335725190739,0.26913271058971683,5.0,0.005294003681100456,0.0031621765495533027,0.0,
diversified_popularity,,0.15,4,2.7455092118793836,2.549025631524836,0.9869296122083647,0.11054468773201936,0.8763849244763454,0.013070386472261615,5.0,0.005360198908586005,0.002845486646782542,0.0,
diversified_popularity,,0.15,5,4.003806209105364,3.785338595381583,0.9486428086426767,0.11549848293447319,0.8331443257082034,0.05135719176820096,5.0,0.006581534095765595,0.0035275792560014643,0.0,
diversified_popularity,,0.15,6,8.451587151388473,8.249509267052524,0.8127621587935008,0.0871500603388995,0.7256120984546013,0.18723784004234606,5.0,0.005670993574219381,0.002804525566094981,0.0,
diversified_popularity,,0.15,7,4.147972907047651,3.9374169416529767,0.9449774930611826,0.13245310380051917,0.8125243892606634,0.05502250756566914,5.0,0.006141998077481949,0.004459648097649657,0.0,
diversified_popularity,,0.15,8,2.8088579064187162,2.6152804580025584,0.9871765186803209,0.08952366899595493,0.8976528496843659,0.01282347989682522,5.0,0.005198747134231006,0.0026657394529439027,0.0,
diversified_popularity,,0.15,9,4.552648785259945,4.334016327917809,0.9318340179909553,0.12639833956823818,0.8054356784227171,0.0681659799634612,5.0,0.006590692074563044,0.003924986401621915,0.0,
diversified_popularity,,0.15,10,8.347798142603374,8.148408430310434,0.8156395311663417,0.0854134414296009,0.7302260897367409,0.1843604676327423,5.0,0.005521650682941005,0.002737586070919403,0.0,
diversified_popularity,,0.15,11,2.711930487784839,2.5290330742422644,0.9873727664817125,0.1051012982821299,0.8822714681995826,0.012627233802858327,5.0,0.00460541186347638,0.0022814889464759895,0.0,
topology_greedy,,0.15,0,3.5604393647087944,3.481268071174173,0.9585591004181065,0.11383501866734341,0.8447240817507631,0.0414408982584351,2.736842105263158,0.0013574695238532252,0.0006484160383423928,0.0,
topology_greedy,,0.15,1,3.700079446376188,3.6388075862807985,0.9557168355266399,0.10177543945610523,0.8539413960705347,0.044283163733780384,2.7058823529411766,0.00039745627980922096,0.00021747670894600949,0.0,
topology_greedy,,0.15,2,5.724799582792148,5.647490660967097,0.8927039880202048,0.11262921611261037,0.7800747719075944,0.10729601195392509,2.6666666666666665,0.0013319771384287516,0.0006460251832362334,0.0,
topology_greedy,,0.15,3,7.873289420649761,7.810042690048192,0.8270152451004833,0.1244448404138287,0.7025704046866547,0.17298475390610596,2.6,0.0006248183667538506,0.0003732120538814053,0.0,
topology_greedy,,0.15,4,3.930379227467806,3.862181997980254,0.9475332491694846,0.10169160495408708,0.8458416442153975,0.05246674951114175,2.7777777777777777,0.0007023152184442507,0.00037282731667180895,0.0,
topology_greedy,,0.15,5,5.97854068503323,5.900684384710137,0.8844580671695226,0.11775343958288431,0.7667046275866383,0.11554193324135507,2.823529411764706,0.0011880951159888543,0.00063679677478468,0.0,
topology_greedy,,0.15,6,4.4824316408956975,4.400990199454256,0.93035583910791,0.1186528239502675,0.8117030151576424,0.06964415972793682,2.8333333333333335,0.0013763763763763761,0.0006806713295646892,0.0,
topology_greedy,,0.15,7,9.465521609431148,9.393378895998113,0.7786114757629827,0.10567226998794538,0.6729392057750374,0.22138852486386895,2.923076923076923,0.0007600652761943085,0.0005518763796909493,0.0,
topology_greedy,,0.15,8,3.9074496553141693,3.8331495487559986,0.9485747833969072,0.11521694576367736,0.8333578376332298,0.05142521518023892,2.7777777777777777,0.001041363944589751,0.0005339757599841046,0.0,
topology_greedy,,0.15,9,7.5881115226779245,7.517957082523485,0.8357064721806508,0.10592335761923875,0.729783114561412,0.1642935257737658,2.9285714285714284,0.0006435006435006435,0.00038322701874103724,0.0,
topology_greedy,,0.15,10,2.9463714386762105,2.871309721611098,0.9774666971919176,0.11585676782813512,0.8616099293637824,0.022533301607166465,2.789473684210526,0.0010706801878278959,0.0005308338641671973,0.0,
topology_greedy,,0.15,11,2.909553686653803,2.836736676094857,0.9787041202653199,0.1103388503090375,0.8683652699562825,0.021295880019250844,2.888888888888889,0.0008355129322871258,0.0004139072847682119,0.0,
hybrid_dqn,,0.15,0,2.682840743601315,2.535678810870622,0.9869931736029685,0.12013527390694148,0.866857899696027,0.01300682507357315,3.4210526315789473,0.004374493338839688,0.0020895435151090064,0.0,
hybrid_dqn,,0.15,1,3.7314194934557174,3.6155571415402346,0.9557168355266399,0.10868596093838706,0.8470308745882529,0.044283163733780384,3.235294117647059,0.0028420260868078705,0.001555075391925767,0.0,
hybrid_dqn,,0.15,2,4.826496347841356,4.687300377677644,0.9213477996850593,0.12067371055794258,0.8006740891271167,0.0786522002890706,3.388888888888889,0.0039676773547741295,0.0019243719852158107,0.0,
hybrid_dqn,,0.15,3,6.475169194543352,6.3618591102655255,0.8706244880178322,0.13384486433739465,0.7367796236804376,0.12937551098875702,3.3333333333333335,0.0025913009783977525,0.0015478174327639678,0.0,
hybrid_dqn,,0.15,4,3.4286050244776116,3.2886398980608726,0.9642922309123807,0.10975576067964236,0.8545364702327384,0.03570776776824561,3.5,0.0038869514675966294,0.002063406356062943,0.0,
hybrid_dqn,,0.15,5,5.169480215326167,5.042350618936608,0.9100105656749186,0.12571427645161748,0.7842962892233011,0.08998943473595906,3.5294117647058822,0.003141186727524489,0.0016836173721825173,0.0,
hybrid_dqn,,0.15,6,2.9092115329316837,2.7759731332416715,0.979647804168053,0.12413466631227897,0.855513137855774,0.02035219466779381,3.388888888888889,0.0036367012173463783,0.0017984893487911586,0.0,
hybrid_dqn,,0.15,7,7.273709091330743,7.159653695985025,0.8466275952613125,0.11338890702105485,0.7332386882402576,0.15337240536553928,3.6153846153846154,0.002319316835445868,0.0016840345409687056,0.0,
hybrid_dqn,,0.15,8,3.577399222565992,3.4383785890292295,0.9598825516618995,0.12268252838920388,0.8372000232726956,0.040117446915246546,3.5,0.0038344796409312543,0.0019661898138949594,0.0,
hybrid_dqn,,0.15,9,6.542890857758502,6.42195425295093,0.8688118784256014,0.11200540126966578,0.7568064771559355,0.13118811952881515,3.5714285714285716,0.0027504462988333957,0.0016379864510705625,0.0,
hybrid_dqn,,0.15,10,2.6747170344705755,2.5459527523616416,0.986660530055432,0.12283124149727978,0.8638292885581521,0.013339468743652105,3.3684210526315788,0.003410881169794582,0.001691085024418357,0.0,
hybrid_dqn,,0.15,11,2.9419870161401827,2.811975391612429,0.9787041202653199,0.11746844964929753,0.8612356706160225,0.021295880019250844,3.5,0.003333979140430753,0.0016516300348721883,0.0,
online_dqn,online_dqn,0.15,0,2.49855149294632,2.2932956768585853,0.9924172507353911,0.14236172862154872,0.8500555221138424,0.007582747941150477,4.2105263157894735,0.005204270484406308,0.0024858992343211174,0.6842105263157895,
online_dqn,online_dqn,0.15,1,2.336291950647848,2.123576426774829,0.9999999992604203,0.12275129542959963,0.8772487038308207,0.0,4.235294117647059,0.005543019300135049,0.00303298162906424,0.7058823529411765,
online_dqn,online_dqn,0.15,2,3.15166294667531,2.9341360649548798,0.9736167150549591,0.14110782261316976,0.8325088924417893,0.02638328491917087,4.166666666666667,0.005973715651135006,0.002897325064210986,0.6666666666666666,
online_dqn,online_dqn,0.15,3,4.237793654628291,4.028409173372842,0.9404487411491573,0.15746390897159776,0.7829848321775595,0.05955125785743197,4.266666666666667,0.005410248958636055,0.0032316113502754247,0.6666666666666666,
online_dqn,online_dqn,0.15,4,3.1456033705991895,2.928948328460277,0.9738562715420913,0.1301319345107509,0.8437243370313404,0.026143727138535015,4.166666666666667,0.005925280118828506,0.003145462648702388,0.6666666666666666,
online_dqn,online_dqn,0.15,5,3.316279737594098,3.1049489001152533,0.9681500377243056,0.1431622371515807,0.8249878005727249,0.031849962686572,4.352941176470588,0.005466092278236489,0.002929723291185631,0.6470588235294118,
online_dqn,online_dqn,0.15,6,3.822681090376377,3.5833969675438673,0.9529331108011926,0.14813453851578137,0.8047985722854113,0.04706688803465416,4.333333333333333,0.006873809293164133,0.0033993644406119243,0.7222222222222222,
